"ID","SHIPNAME","SHIPTYPE","LONGITUDE","LATITUDE","SPEED","EQUIPMENTID"
856754,"浙普渔32301","",122.76936111111111,30.547750000000004,10.9,"365554"
856756,"浙普渔64056","",122.25791666666666,29.95336111111111,0.3,"961511"
856758,"浙普渔32228","",123.66311111111112,30.678611111111113,2.1,"365573"
856761,"浙普渔64110","",125.3996388888889,29.945222222222224,2.7,"962979"
856764,"浙普渔32317","",122.66877777777779,30.930333333333333,10.7,"964386"
858927,"浙普渔71125","",124.12958333333331,30.372638888888886,3.4,"370498"
858929,"浙嵊渔09225","",122.45166666666667,30.737111111111112,0,"370397"
858930,"浙普渔71051","",123.01225,27.183444444444444,1.6,"370351"
858931,"浙嵊渔运81317","",122.71877777777779,30.450777777777777,10,"370481"
858933,"浙嵊渔64218","",122.44688888888889,30.742222222222225,0,"370730"
858934,"浙普渔42292","",124.39583333333334,27.25597222222222,2.7,"962287"
858935,"浙普渔44136","",124.46594444444445,29.45347222222222,4,"370724"
858936,"浙普渔42229","",123.42541666666666,27.031333333333333,2.9,"370402"
858949,"浙嵊渔30421","",122.4483888888889,30.754055555555553,0,"383178"
858952,"浙嵊渔30420","",122.44811111111112,30.753833333333336,0,"383154"
858956,"浙嵊渔09109","",122.45830555555555,30.733,0,"383197"
858963,"浙嵊渔30402","",122.44850000000001,30.754027777777775,0.1,"383174"
859109,"浙普渔71024","",124.25533333333334,26.99113888888889,1.2,"393045"
859111,"浙普渔油40021","",122.41430555555556,29.920805555555557,0.1,"370480"
859115,"浙普渔42271","",122.88491666666667,27.19238888888889,2.4,"370406"
857579,"普海钓2028","快艇3人",122.19624999999999,29.708138888888886,0.2,"362151"
857580,"普海钓5151","核载3人",122.30538888888888,29.946333333333335,0,"362177"
857581,"普海钓5116","快艇2人",122.70280555555556,30.19602777777778,0.5,"362176"
857588,"浙普渔41328","",125.41397222222223,30.63716666666667,2.3,"961482"
845444,"浙普渔运48880","",122.29019444444444,29.940638888888888,0,"355960"
856658,"浙嵊渔65815","",122.45866666666667,30.73186111111111,0,"961557"
856663,"浙嵊渔65155","",122.54794444444445,30.65986111111111,0,"365705"
856668,"浙嵊渔65110","",122.56269444444445,30.658388888888886,0,"365718"
856669,"浙嵊渔65878","",122.45863888888888,30.731805555555553,0.1,"921202"
858306,"普海钓2020","5人",122.22958333333332,29.755916666666664,0.4,"370038"
858312,"普海钓6205","核载2人",122.32030555555555,29.961666666666666,1.6,"370645"
858499,"浙普渔68155","",124.12847222222221,31.164305555555554,2.8,"369975"
858500,"浙普渔68375","",122.68197222222223,30.193805555555556,0.2,"964260"
858328,"浙普渔68636","",123.30747222222222,30.490388888888887,1.9,"370632"
858502,"浙普渔34482","",122.45063888888889,30.73991666666667,0.1,"370657"
858566,"浙普渔19282","",122.21208333333333,29.69638888888889,4.8,"369925"
858567,"浙普渔30011","",124.604,31.065805555555556,7.6,"964367"
858568,"浙普渔18188","",122.43633333333334,29.635416666666664,7.3,"369921"
858965,"浙嵊渔运80315","",122.45736111111111,30.732777777777777,0,"392901"
858972,"普海钓6331","核载3人",122.19411111111111,29.980527777777777,0,"392908"
858975,"浙嵊渔00828","",122.07955555555554,30.59558333333333,0.4,"392911"
858977,"浙普渔04213","",122.33733333333333,29.916333333333334,0.1,"392913"
858978,"浙嵊渔运80956","",122.24972222222222,29.953666666666667,0.3,"392914"
856967,"浙嵊渔07841","",122.78997222222222,30.72069444444444,0.2,"361883"
856970,"浙嵊渔07886","",122.79016666666666,30.720611111111108,0,"365534"
856971,"浙嵊渔06956","",122.81547222222223,30.716916666666666,0.1,"361869"
856972,"浙嵊渔06865","",122.80344444444444,30.722694444444443,0.2,"365547"
856973,"浙嵊渔06965","",122.81333333333333,30.71663888888889,0,"365558"
856988,"浙嵊渔07817","",124.0723611111111,31.54238888888889,1.8,"365569"
856991,"浙嵊渔06878","",122.82244444444444,30.71575,0,"361859"
856992,"浙嵊渔06845","",122.82211111111111,30.715916666666665,1,"361879"
856993,"浙嵊渔07882","",122.78888888888889,30.71933333333333,0.1,"361880"
856997,"浙嵊渔06810","",122.81291666666665,30.71811111111111,0.2,"365550"
857002,"浙嵊渔运80660","",122.25688888888888,29.947750000000003,0,"964350"
857003,"浙嵊渔运80612","",122.09594444444444,30.60788888888889,0,"961852"
857005,"浙嵊渔运80682","",121.63633333333334,28.296916666666668,0.2,"361849"
857006,"浙定渔02133","",123.10922222222223,30.078777777777777,8.6,"961712"
856147,"浙嵊渔10159","",122.09722222222221,30.610222222222227,0,"1008219"
858406,"浙普渔运38385","",122.29027777777777,29.94286111111111,0.1,"370067"
858680,"浙普渔68692","",125.02019444444444,30.371944444444445,2.9,"370220"
858498,"浙普渔68591","",122.72197222222222,30.49211111111111,10.3,"961887"
858761,"浙嵊渔运80328( 打新船）","",123.28530555555555,31.371055555555557,1.3,"370512"
858757,"浙嵊渔05556","",124.03366666666668,33.55394444444444,6.9,"961806"
858783,"浙舟渔04220","",122.19355555555556,29.980638888888887,0,"370487"
858786,"浙普渔运88570","",122.27719444444443,29.84663888888889,0.2,"370446"
858787,"浙普渔75107","",122.44952777777779,30.090277777777775,8.1,"370321"
858789,"浙普渔23698","",122.6024722222222,30.082944444444443,9.3,"370426"
858790,"浙普渔75201","",122.33355555555555,30.021277777777776,0,"370386"
858793,"浙普渔68519","",120.4706388888889,34.87052777777778,1.2,"370411"
858796,"浙普渔68517","",120.44519444444445,34.885555555555555,2.9,"370331"
858798,"浙普渔68093","",124.20552777777777,31.238583333333334,3.6,"963052"
858800,"浙普渔68598","",120.27533333333334,34.895694444444445,1.3,"370438"
858801,"浙普渔运68758","",122.29097222222221,29.943,0,"370379"
858803,"浙普渔68908","",124.42855555555556,31.04002777777778,2,"370756"
858804,"浙普渔42716","",122.3726111111111,29.871361111111113,2.6,"370517"
858805,"浙普渔75203","",122.33305555555555,30.021333333333335,0.5,"370755"
858806,"浙普渔油78508","",122.25791666666666,29.9505,0.1,"370518"
846154,"浙普渔68158","",124.40130555555557,31.025916666666664,1.3,"356063"
856148,"浙嵊渔01288","",122.45777777777778,30.73188888888889,0,"964150"
856153,"浙嵊渔10211","",122.0973611111111,30.60991666666667,0,"362003"
856154,"浙嵊渔10352","",122.09708333333333,30.610444444444443,0.6,"362031"
856156,"浙嵊渔10286","",122.06724999999999,30.59680555555555,0,"945803"
856157,"浙嵊渔10198","",122.09741666666666,30.60988888888889,0.1,"361991"
856158,"浙嵊渔10186","",122.804,30.724444444444444,0.1,"362002"
856159,"浙嵊渔10273","",122.09722222222221,30.610305555555556,0,"361987"
858017,"普海钓7128","核载5人",122.36147222222222,29.953388888888888,0.5,"370572"
858807,"浙普渔运97777","",122.81883333333333,30.701611111111113,0.1,"370513"
858809,"浙普渔68585","",120.28286111111112,34.876666666666665,2.3,"370398"
858812,"浙普渔68527","",120.43025,34.876805555555556,1.8,"370496"
858814,"浙普渔05388","",122.30644444444445,29.946166666666667,0.7,"370128"
857124,"浙普渔33189","",122.64436111111112,30.543777777777777,9.3,"361951"
857126,"浙普渔运98653","",122.28975,29.942555555555554,0.4,"361980"
857129,"浙普渔运88865","",121.89380555555556,29.15536111111111,0.5,"361842"
857130,"浙普渔42785","",124.98894444444446,30.40463888888889,7.4,"361848"
857132,"浙普渔运98817","",122.89319444444445,29.812694444444446,1.9,"361968"
856129,"浙嵊渔06111","",122.80475,30.722749999999998,0.2,"361924"
856135,"浙嵊渔06825","",122.82244444444444,30.715666666666664,0.2,"921336"
856136,"浙普渔66068","",123.17561111111112,29.657361111111108,8.1,"361934"
856137,"浙普渔32386","",122.30633333333333,29.833694444444443,0,"361929"
856138,"浙普渔67333","",123.14802777777778,29.63716666666667,8.1,"361932"
857238,"浙普渔61098","",123.98427777777778,33.37619444444445,3.8,"393598"
857240,"浙普渔41011","",125.50477777777779,30.72647222222222,4.1,"361743"
857247,"浙普渔61087","",127.10499999999999,30.238111111111113,3,"370537"
857250,"浙普渔68885","",122.40919444444445,29.921833333333332,0,"361753"
856167,"浙嵊渔07728","",125.18330555555555,31.69147222222222,0.3,"362008"
856169,"浙嵊渔10466","",122.09605555555555,30.607805555555558,0.1,"962232"
857635,"世纪钻石","",109.54147222222223,31.04341666666667,0.5,"365494"
857970,"普海钓1197","核载3人",122.20305555555557,29.700472222222224,9,"370663"
857974,"普海钓7266","核载1人",122.3031388888889,29.944583333333334,0,"362152"
857977,"普海钓2211","核载2人",122.30749999999999,29.946055555555557,0.6,"370711"
857979,"普海钓2209","核载2人",122.23297222222223,29.75425,0.2,"370097"
857251,"浙普渔44188","",124.59855555555555,29.929472222222223,2.9,"362063"
857252,"浙普渔68116","",122.28883333333333,29.941972222222223,0,"961809"
857257,"浙嵊渔05614","",125.50274999999999,31.148416666666666,3.5,"361741"
857267,"浙嵊渔05623","",125.58152777777777,31.05677777777778,0.4,"361681"
857180,"浙嵊渔08411","",122.45694444444445,30.734861111111112,0,"361983"
856111,"浙嵊渔06802","",122.82241666666667,30.715805555555555,0.2,"921359"
856114,"浙嵊渔10371","",122.09716666666667,30.610916666666668,0.1,"1008241"
856122,"浙嵊渔06966","",122.80355555555555,30.72297222222222,0,"361885"
857162,"浙嵊渔07501","",124.13269444444444,33.01894444444444,8.3,"361973"
857175,"浙嵊渔07503","",123.699,30.119888888888887,1.2,"961505"
857187,"浙嵊渔06376","",122.80333333333333,30.72297222222222,0.1,"362035"
857396,"浙嵊渔05680","",125.4748888888889,31.358138888888888,6,"361837"
857397,"浙嵊渔05838","",125.71580555555555,31.97572222222222,3.1,"412806"
857402,"AC0983","",122.81297222222221,30.717055555555554,0.1,"361783"
858817,"浙定渔60282","",122.09961111111112,30.157833333333333,0.2,"3937590"
858818,"浙舟渔04216","",122.19361111111111,29.98097222222222,0,"370461"
858171,"浙普渔34056","",122.27294444444445,29.86888888888889,0.1,"365548"
858823,"浙普渔43507","",123.04822222222222,31.310111111111112,9.7,"370490"
858825,"浙嵊渔休61003","",122.09638888888888,30.612305555555555,0,"370320"
858834,"浙嵊97618(航达)","",122.43211111111113,30.75938888888889,0.3,"370396"
858835,"浙嵊渔休61009","",122.09658333333333,30.609083333333338,0,"962226"
858837,"浙嵊渔运81009","",121.84777777777778,30.07852777777778,0.2,"370526"
858838,"浙嵊渔休61001","",122.09511111111111,30.610000000000003,0.9,"370515"
858839,"正和506(正和)","",122.08786111111111,30.584527777777776,0,"370364"
858840,"浙嵊97176（正和）","",122.10019444444444,30.611666666666668,0.2,"370519"
858842,"磊鑫12（转卖定海）","",121.68494444444444,28.829027777777775,0,"3931428"
858846,"磊鑫15(航达）","",122.28736111111111,30.986083333333337,10.4,"370482"
858847,"嵊港机3020","",122.08811111111112,30.582194444444447,0.2,"370322"
858849,"浙嵊97229（伟顺 )","",122.14119444444445,32.05933333333333,7.2,"370392"
858853,"弘光88（洋腾）","",122.43375,30.760166666666667,0.2,"369996"
857403,"AC0949","",122.46147222222223,30.735333333333333,1.5,"362077"
857550,"普海钓7138","快艇3人",122.31925,29.960194444444447,0.2,"362141"
857557,"普海钓6071","快艇5人",122.36169444444444,29.953444444444443,0.1,"945526"
857559,"普海钓2018","快艇2人",122.23363888888889,29.756249999999998,0,"362171"
857560,"普海钓5113","快艇2人",122.70275,30.19602777777778,0.5,"362181"
857617,"普海钓7263","核载5人",121.93247222222222,29.891861111111112,0,"362117"
857621,"普海钓1159","快艇4人",122.14447222222222,29.745638888888887,0,"362130"
857625,"普海钓4122","快艇4人",121.95344444444444,30.1,0,"362122"
857736,"浙嵊渔运80577","",126.02013888888888,29.009249999999998,0.3,"962984"
858087,"浙普渔运98887","",122.27722222222222,29.94125,0.1,"964136"
857640,"浙定渔16118","",124.79933333333334,29.71625,2.6,"962300"
857157,"浙嵊渔运80665","",122.80411111111111,30.72383333333333,0.1,"370172"
851142,"浙嵊渔01478","",122.80627777777778,30.709833333333332,0,"360612"
857146,"浙嵊渔66814","",122.81275,30.71825,0.1,"361943"
858855,"浙嵊渔运81002","",122.0953611111111,30.609833333333334,0.1,"370530"
858856,"浙嵊渔运81006","",122.09541666666665,30.609944444444448,0,"370722"
858857,"嵊港机3006","",122.09180555555555,30.584083333333332,0,"370255"
858860,"洋腾10（洋腾）","",122.15066666666667,30.24866666666667,0,"370466"
857171,"浙嵊渔07512（修船）","",123.62863888888887,30.174055555555555,0.5,"962175"
857730,"浙嵊渔14232","",122.45419444444444,30.738250000000004,0.2,"365475"
857740,"嵊港机1003","钢",122.44627777777778,30.74244444444445,0.2,"365747"
857746,"嵊港机1032","钢",122.43011111111112,30.76013888888889,0.1,"361717"
857748,"嵊港机1027","钢",122.45519444444444,30.73852777777778,0.6,"365509"
855633,"浙普渔01408","",122.20183333333334,29.697388888888888,0,"360935"
857266,"浙嵊渔01433","",122.51516666666667,30.720027777777776,0.3,"361651"
857270,"浙嵊渔05681","",125.42966666666666,31.260694444444443,2.2,"365674"
857241,"浙普渔41397","",125.49972222222222,30.644166666666667,0.4,"361736"
857262,"浙嵊渔05822","",125.06433333333334,31.156138888888886,2.5,"361766"
857327,"浙嵊渔05288","",125.49894444444445,31.386833333333332,2.1,"362072"
857328,"浙嵊渔14288","",124.85022222222221,32.495555555555555,2.3,"362042"
856109,"浙嵊渔06129","",122.80394444444445,30.72463888888889,0,"361886"
857827,"普海钓5166","核载3人",122.28402777777777,29.94113888888889,0,"361706"
856087,"浙普渔34068","",122.78372222222222,30.715666666666664,0.9,"361887"
856088,"浙嵊渔06321","",122.80355555555555,30.723027777777776,0.2,"961827"
857331,"浙嵊渔05299","",125.70880555555556,30.948777777777778,0.6,"964280"
857332,"浙嵊渔07245","",125.51622222222223,31.033194444444444,0.9,"362053"
857628,"普海钓1003","快艇4人",122.19552777777777,29.709194444444442,0,"362108"
857630,"普海钓5100","核载2人",122.30608333333332,29.85441666666667,0,"362089"
855911,"浙普渔42188","",123.53258333333333,34.208333333333336,1.2,"273159"
856090,"浙嵊渔06168","",122.80516666666666,30.723666666666663,0.3,"361920"
856091,"浙嵊渔06925","",122.81216666666666,30.717277777777774,0.2,"412795"
856094,"浙嵊渔06181","",122.80522222222221,30.72369444444444,0,"361907"
856099,"浙嵊渔06876","",122.82233333333333,30.715999999999998,0.1,"370674"
856101,"浙嵊渔06930","",122.81252777777777,30.71786111111111,0.1,"361900"
851118,"浙嵊渔09508","",125.12374999999999,29.31833333333333,0.3,"360711"
846144,"浙普渔运98667","",123.7598888888889,30.502333333333333,1.9,"356072"
857168,"浙嵊渔07345","",125.5243611111111,32.18272222222222,0,"361884"
857169,"浙嵊渔07825","",124.9685,31.302222222222223,0.1,"361964"
857176,"浙嵊渔06102","",122.80333333333333,30.725194444444444,0.4,"361878"
857177,"浙嵊渔07337","",123.53583333333333,30.223749999999995,1.3,"361957"
857183,"浙嵊渔08188","",125.76544444444446,32.069500000000005,0.4,"1008246"
857186,"浙嵊渔07711","",125.53008333333334,32.066972222222226,6.9,"3932989"
857188,"浙嵊渔08144","",125.86619444444445,31.967027777777776,0.5,"362052"
857648,"普海钓6052","快艇2人",122.30872222222222,29.946055555555557,0.3,"362135"
857650,"普海钓6155","快艇5人",121.93061111111112,30.080277777777777,0.3,"362160"
857831,"普海钓6185","核载5人",122.28713888888889,29.941861111111113,0.1,"361696"
857835,"普海钓5098","核载2人",122.28433333333334,30.065416666666668,0,"361727"
857849,"渔政33101","",122.22044444444445,29.971027777777778,0.1,"365514"
857851,"海监7018","",121.84130555555555,30.055222222222223,0.2,"362104"
857852,"海监7012","",122.21947222222222,29.971444444444444,0.4,"361716"
857815,"普海钓4523","核载2人",121.9288611111111,30.07988888888889,0,"362091"
857868,"浙嵊渔07719","",124.23216666666667,33.08186111111112,0.2,"370621"
857870,"浙嵊渔运80568","",122.55588888888889,30.67866666666667,0,"370527"
857871,"浙嵊渔运80558","",122.455,30.735083333333332,0,"370083"
857874,"浙嵊渔07710","",125.49161111111111,32.155277777777776,0.6,"961721"
857334,"浙嵊渔05532","",123.79294444444444,33.77263888888889,5.5,"362046"
857335,"浙嵊渔05257","",125.83477777777777,32.15669444444445,10.2,"961871"
857336,"浙嵊渔05518","",124.07794444444444,33.53047222222222,0.6,"361758"
857337,"浙嵊渔14212","",122.45605555555555,30.73622222222222,0,"361838"
857340,"浙嵊渔05717","",125.49947222222222,32.07958333333334,2,"365708"
857342,"浙嵊渔14224","",125.59858333333332,31.895305555555556,0.9,"361778"
857343,"浙嵊渔05366","",125.88558333333333,32.18216666666666,0.4,"961940"
857347,"浙嵊渔14325","",125.38274999999999,31.860055555555558,0.5,"361739"
857348,"浙嵊渔05575","",125.61322222222222,31.122083333333332,6.9,"961933"
857349,"浙嵊渔05567","",125.90444444444445,32.16286111111111,0.6,"961780"
857351,"浙嵊渔05155","",125.8393611111111,31.17638888888889,10.2,"361761"
857387,"浙普渔68907","",123.11655555555555,30.95713888888889,8.9,"362069"
857389,"浙普渔运18302","",122.80975,30.70422222222222,0.2,"412759"
857391,"浙普渔运48222(修船）","",122.28155555555556,29.938444444444443,0,"361977"
857393,"浙普渔41013","",125.52530555555555,30.69938888888889,3.7,"206258"
855897,"浙普渔运98691","",122.30347222222221,29.945416666666667,0.4,"360830"
855898,"浙普渔运48856","",122.37080555555555,29.870305555555557,0,"360907"
857882,"浙嵊渔30311","",122.45036111111112,30.74375,0.5,"361715"
857883,"浙嵊渔休60106","",122.46430555555555,30.734833333333334,0.2,"370644"
857885,"浙嵊渔05905","",122.45863888888888,30.731305555555554,0,"370599"
857887,"浙嵊渔07737","",125.48033333333335,32.15613888888889,2.2,"963012"
857889,"浙嵊渔05932","",122.45869444444445,30.731305555555554,0,"1008370"
857927,"浙普渔34181","",122.35294444444445,29.88361111111111,7.8,"370568"
857929,"浙普渔运48828","",122.26980555555556,29.941694444444444,0.4,"370698"
856105,"浙嵊渔06806","",122.82247222222222,30.71552777777778,0.2,"962072"
847205,"浙嵊渔08210","",122.45175,30.737083333333334,0.1,"1008236"
845398,"浙普渔68778","",124.68847222222222,30.596194444444443,0.9,"355970"
857253,"浙嵊渔07285（原浙嵊渔01311）","",124.48636111111111,32.844833333333334,0.4,"362081"
857930,"浙普渔运68901","",127.07644444444445,30.30441666666667,8.4,"370557"
857934,"浙普渔71568","",122.92830555555555,27.174611111111112,1.5,"370597"
857549,"普海钓6080","快艇2人",122.28719444444444,29.941916666666668,0,"362170"
851175,"浙普渔01702","",122.19827777777778,29.70347222222222,0.1,"360616"
858007,"普海钓2212","核载1人",122.26538888888889,29.948055555555555,0,"370538"
855899,"浙普渔运28567","",122.25519444444444,29.762583333333332,0.3,"272458"
855902,"浙嵊渔06831","",122.81538888888889,30.71688888888889,0,"360892"
855912,"浙普渔运68885","",122.29549999999999,29.944333333333333,0,"360888"
855920,"浙普渔34157","",122.7883611111111,30.719305555555554,0.1,"360887"
858010,"普海钓1198","核载2人",122.29202777777778,29.94130555555556,2.8,"370554"
856509,"浙普渔71006","",125.36558333333332,30.662277777777774,8.3,"361831"
856518,"浙普渔42012","",122.40625,29.950611111111108,0,"962211"
857113,"浙普渔运78820","",122.23591666666667,29.96222222222222,0.6,"961461"
857115,"浙普渔68986","",125.05288888888889,30.355555555555558,1.2,"365566"
857116,"浙普渔70056","",124.66227777777779,29.62586111111111,5.1,"361877"
857118,"浙普渔71138","",124.78463888888889,29.807388888888887,1.1,"365524"
857121,"浙普渔运28829","",122.26027777777777,29.946194444444444,0,"361963"
857122,"浙普渔70058","",124.85969444444443,29.783,4,"961474"
857191,"浙嵊渔07334","",125.54886111111111,32.09938888888889,0.4,"362057"
857193,"浙嵊渔06909","",122.8133611111111,30.716694444444443,0.1,"362070"
857195,"浙嵊渔07212","",125.03902777777778,31.315250000000002,0.3,"963373"
857199,"浙嵊渔07505","",123.51019444444445,30.237000000000002,0.3,"362056"
857201,"浙普渔运18368","",122.05608333333332,29.737750000000002,0,"362075"
857227,"浙普渔03222","",122.29525,29.944972222222223,0,"362062"
857230,"浙普渔运48546","",123.5901111111111,30.50486111111111,7.3,"361762"
857233,"浙普渔41212","",125.33630555555555,30.652527777777777,7.8,"3931079"
857235,"浙普渔44139","",123.54105555555554,29.91691666666667,2.8,"361735"
857236,"浙普渔油18888","",121.53119444444445,29.514805555555554,0,"361781"
863256,"浙普渔02103","",122.21580555555555,29.76847222222222,0.2,"3934514"
863257,"浙普渔02408","",122.21480555555556,29.776527777777776,0,"3934751"
863259,"浙普渔44113","",124.3385,29.449305555555554,2.4,"3934959"
863260,"浙普渔44151","",122.28433333333334,29.93938888888889,6.6,"3929833"
863261,"浙普渔44192","",122.82194444444444,30.700277777777778,0.3,"3934815"
863264,"浙普渔44190","",122.31172222222223,29.944027777777777,0.1,"964374"
863266,"浙普渔31396","",124.14394444444446,30.384888888888888,3.5,"3929543"
863267,"浙嵊渔00812","",122.08505555555556,30.5855,0,"3929472"
863268,"浙普渔44143","",124.74444444444444,29.44044444444444,3.2,"3929834"
863269,"浙普渔44121","",124.36113888888887,29.555416666666666,2.8,"3929471"
863271,"浙普渔44123","",124.50544444444445,29.981583333333333,2.9,"3934925"
863274,"浙嵊渔00637","",122.09883333333333,30.610000000000003,0,"3935738"
863275,"浙嵊渔00639","",122.04666666666667,30.643361111111112,0,"3934737"
858893,"浙普渔42253","",123.36980555555556,27.09361111111111,2.3,"961803"
857399,"AC1007","",122.4413611111111,30.76247222222222,0.4,"361774"
858579,"浙普渔01556","",122.12641666666666,29.673361111111113,0.1,"370247"
859226,"浙普渔75116","",122.33941666666665,30.014305555555556,0.2,"393080"
858514,"浙普渔64002","",122.64811111111112,30.447472222222224,10.3,"369957"
857850,"渔政33006","",124.43972222222223,30.46247222222222,2.7,"365495"
858152,"普海钓1190","核载5人",122.03141666666666,29.742638888888887,0,"370108"
858665,"浙普渔休40001","",122.41022222222223,29.920833333333334,1.1,"370270"
858957,"浙嵊渔64205","",122.44633333333333,30.742361111111112,0,"963614"
858832,"浙嵊渔运81027","",122.09669444444444,30.607444444444447,2.2,"370736"
857886,"浙嵊渔运80582","",122.46161111111111,30.736833333333333,0.2,"370594"
863163,"浙普渔68802","",123.94911111111111,30.576666666666668,2.8,"921249"
863262,"浙普渔30018","",124.42797222222222,30.532638888888886,6.2,"3929544"
846113,"浙普渔30055","",126.14297222222223,31.843638888888886,3,"356128"
845429,"浙普渔68647","",124.7783888888889,30.996694444444444,0.8,"356133"
860798,"浙普渔油18988","",122.29072222222223,29.840833333333332,0,"393666"
860799,"浙普渔运01908","",122.20100000000001,29.69736111111111,0,"393677"
860796,"浙普渔01025","",122.01147222222222,29.73813888888889,0,"392952"
858109,"浙普渔42086","",122.40622222222223,29.951055555555556,0,"1008101"
858101,"浙普渔运38349","",122.3163611111111,29.943305555555558,0.2,"370745"
857612,"浙普渔42129","",123.8848888888889,30.01552777777778,4.1,"365739"
863223,"浙普渔31281","",124.72877777777778,31.519611111111107,6.5,"3936643"
856947,"浙嵊渔07818","",122.78999999999999,30.720611111111108,0.1,"365526"
856948,"浙嵊渔06281","",122.80452777777778,30.723499999999998,0,"365551"
856950,"浙嵊渔07880","",122.78977777777779,30.720722222222218,0,"361875"
856952,"浙嵊渔10188","",122.09630555555555,30.60761111111111,0.1,"1008220"
856956,"浙嵊渔06360","",122.81997222222222,30.715888888888887,0,"1008371"
860779,"浙普渔01126","",122.01158333333333,29.73863888888889,0.1,"393625"
860792,"浙普渔01143","",122.01172222222223,29.728527777777778,0,"383077"
856662,"浙嵊渔10469","",122.49894444444445,30.979777777777777,9.5,"365723"
856960,"浙嵊渔06291","",122.80530555555555,30.722888888888885,0.2,"961502"
858189,"浙普渔34569","",122.72433333333333,30.487750000000002,9.8,"370614"
858990,"浙嵊渔00657","",121.5295,30.81511111111111,0,"964078"
857933,"浙普渔68338","",123.49258333333334,30.95375,7.9,"370715"
857311,"浙普渔32208","",122.25663888888889,29.94991666666667,0.1,"365640"
859647,"浙嵊渔30309","",122.4471388888889,30.751944444444444,0.2,"383170"
857604,"浙普渔42057","",122.40616666666668,29.95122222222222,0.4,"362096"
857229,"浙普渔44180","",122.81066666666666,30.701694444444442,0.7,"362084"
857125,"浙普渔运98765","",122.81797222222222,30.69975,0.3,"361863"
857488,"浙嵊渔14221","",124.14683333333335,33.00577777777777,8.9,"365753"
856752,"浙普渔61318","",124.75061111111111,29.573944444444443,2.8,"921315"
856564,"浙普渔72001","",125.17722222222223,29.471555555555554,1.6,"361825"
860795,"浙普渔01082","",122.03133333333334,29.74211111111111,1.1,"383052"
857472,"浙嵊渔07110","",125.90436111111111,31.995305555555557,0.7,"365617"
857460,"浙嵊渔05751","",125.62980555555555,31.091916666666666,0.6,"365604"
857436,"浙嵊渔07608(回来后查看）","",124.4945,32.966861111111115,0.5,"3931517"
863491,"浙普渔21109","",122.2713888888889,29.759277777777775,4.6,"406068"
863493,"浙普渔运05208","",122.30725,29.94613888888889,0,"406070"
863495,"浙普渔02401","",122.23291666666667,29.75583333333333,0,"406072"
863496,"浙普渔21151","",122.40333333333334,29.761499999999998,9.4,"406074"
863498,"浙普渔21418","",122.35683333333333,29.86888888888889,7.7,"406076"
863499,"浙普渔21115","",122.38052777777777,29.76758333333333,8.6,"406077"
863500,"浙普渔21187","",122.25394444444446,29.760222222222225,0.1,"406078"
863502,"浙普渔运28992","",122.23227777777778,29.753694444444445,0.2,"406080"
863503,"浙普渔运28707","",122.57216666666666,30.422305555555557,10.1,"406081"
859200,"浙普渔03168","",122.29549999999999,29.944694444444448,0.4,"370506"
858797,"浙普渔68059","",122.88061111111111,30.254194444444444,8.3,"370460"
862128,"浙普渔32211","",124.26408333333333,30.399083333333333,3.6,"3930012"
859193,"浙普渔42266","",122.65950000000001,30.07163888888889,10.1,"370440"
858926,"浙嵊渔运81316","",121.51544444444446,28.492666666666665,0.8,"370488"
862134,"普海钓5323","核载5人",122.26516666666667,29.948305555555557,0.1,"370001"
862138,"浙普渔03127","",122.22661111111111,29.830694444444443,0,"3929303"
862139,"浙普渔03288","",122.29216666666666,29.855944444444443,0,"3929938"
857571,"浙嵊渔03110","",125.44694444444445,32.18391666666667,0.3,"365744"
857572,"浙嵊渔05585","",125.09902777777776,32.2915,1.1,"921136"
857667,"普海钓6076","快艇1人",122.27058333333333,29.94072222222222,0.2,"362167"
863505,"浙普渔23303（船厂修船）","",122.97258333333333,29.69472222222222,2.2,"406093"
863507,"浙普渔23017","",122.97586111111112,29.697,1.9,"406085"
863508,"浙普渔21055","",122.34436111111111,29.753583333333335,5.9,"406086"
863510,"浙普渔21415","",124.30022222222222,27.236722222222223,1.7,"406088"
863233,"浙普渔21058","",122.25363888888889,29.759972222222224,0.2,"3934898"
862648,"浙普渔21002","",122.26594444444444,29.75808333333333,7.7,"3929939"
863592,"鑫民688","",110.51419444444444,21.097722222222224,0.2,"406119"
863171,"浙普渔23101","",122.98780555555555,29.675444444444445,2.9,"3933670"
863173,"浙普渔02324","",122.21277777777777,29.77225,0.1,"3934989"
858785,"浙定渔12238","",125.03422222222223,32.501305555555554,0.6,"963946"
863992,"浙普渔44117","",124.37936111111111,29.420666666666666,2.8,"963039"
863997,"浙普渔64168","",120.18361111111112,34.79975,1.8,"406094"
863999,"浙普渔44176","",122.80677777777777,30.701999999999998,0.3,"406096"
864000,"浙普渔44182（修船）","",122.82230555555556,30.69911111111111,7.8,"406097"
864001,"浙普渔44153","",122.80863888888888,30.70111111111111,0.7,"406098"
864003,"浙普渔31217","",122.31183333333334,29.943694444444443,0.2,"406240"
864004,"浙普渔44165（拆解）","",122.33111111111111,29.927861111111113,1,"406101"
864007,"浙普渔运68668","",120.36602777777777,35.25541666666667,8.1,"406104"
850462,"浙嵊渔09118","",126.0615,29.013916666666667,0.5,"962130"
847244,"浙嵊渔07714","",124.64227777777779,32.57244444444444,8.8,"356156"
